container_id;code;address;postal_code;district;latitude;longitude;bin_type;trash_type;total_volume;installed_at;prediction
30111;S0063C00636;Na Balkáně-K Vrcholu 2075/70;13000;;50,0949911;14,4865241;Schäfer/Europa-OR/GB;glass_coloured;1500;2018-12-18T00:00:00.000Z;2019-04-14T09:17:45.000Z
30112;S0063C00637;Na Balkáně-K Vrcholu 2075/70;13000;;50,0949911;14,4865241;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;2019-04-14T03:28:37.000Z
30113;S0064C00641;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;beverage_cartons;1500;2018-12-18T00:00:00.000Z;2019-04-16T19:35:34.000Z
30114;S0064C00642;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;paper;1500;2018-12-18T00:00:00.000Z;2019-04-12T23:31:02.000Z
30116;S0064C00644;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;plastic;1500;2018-12-18T00:00:00.000Z;2019-04-14T08:49:34.000Z
30118;S0064C00646;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;glass_coloured;3000;2018-12-18T00:00:00.000Z;2019-04-17T20:03:49.000Z
30119;S0064C00647;Koněvova/Hájkova 1607/20;13000;;50,0898545;14,4649274;Schäfer/Europa-OR/GB;glass_white;1500;2018-12-18T00:00:00.000Z;2019-05-01T06:44:23.000Z
30120;S0087C00871;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-17T22:28:52.000Z
30121;S0087C00872;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-16T05:45:46.000Z
30122;S0087C00873;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-18T21:31:44.000Z
30123;S0087C00874;Sokolovská 457/127;18000;;50,10088161;14,48208332;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;
30124;S0132C01321;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;paper;3000;;2019-04-14T15:30:25.000Z
30125;S0132C01322;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30126;S0132C01323;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-05-15T13:58:04.000Z
30127;S0132C01324;Křižíkova ;18000;;50,0918972;14,4483184;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-18T01:01:38.000Z
30128;S0133C01331;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T21:01:54.000Z
30129;S0133C01332;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-14T20:48:31.000Z
30130;S0133C01333;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-12T18:19:27.000Z
30131;S0133C01334;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-13T12:43:17.000Z
30132;S0133C01335;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;2019-04-19T08:07:11.000Z
30133;S0133C01336;Molákova 601/2;18000;;50,0947805;14,463317;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-05-13T12:39:17.000Z
30134;S0134C01341;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T14:20:30.000Z
30135;S0134C01342;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-16T11:52:23.000Z
30136;S0134C01343;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-12T15:42:38.000Z
30137;S0134C01344;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-13T03:19:32.000Z
30138;S0134C01345;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;2019-04-17T11:04:40.000Z
30139;S0134C01346;Krejčího ;18000;;50,1136299;14,4664408;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-04-17T01:24:57.000Z
30140;S0135C01351;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;
30141;S0135C01352;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30142;S0135C01353;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;
30143;S0135C01354;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-11T01:19:06.000Z
30144;S0135C01355;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;
30145;S0135C01356;Na Rokytce 22;18000;;50,108529;14,4738525;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-04-13T20:21:17.000Z
30146;S0136C01361;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-15T01:44:09.000Z
30147;S0136C01362;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-18T20:58:37.000Z
30148;S0136C01363;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2020-07-10T03:29:37.000Z
30149;S0136C01364;U Meteoru ;18000;;50,1102801;14,4704628;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-07-22T09:33:14.000Z
30150;S0137C01371;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T03:35:05.000Z
30151;S0137C01372;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30152;S0137C01373;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-05-08T04:55:51.000Z
30153;S0137C01374;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-04-13T03:03:20.000Z
30154;S0137C01375;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;2019-04-16T01:29:00.000Z
30155;S0137C01376;Na Bendovce ;18000;;50,1322497;14,4156713;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-04-14T09:00:38.000Z
30156;S0138C01381;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-15T06:43:07.000Z
30157;S0138C01382;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-15T20:48:33.000Z
30158;S0138C01383;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;
30159;S0138C01384;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;
30160;S0138C01385;Nám. Dr. Václava Holého ;18000;;50,1066204;14,47374101;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;
30162;S0139C01391;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;
30163;S0139C01392;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;
30164;S0139C01393;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;
30165;S0139C01394;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;
30166;S0139C01395;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;
30167;S0139C01396;Františka Kadlece ;18000;;50,1157257;14,4748245;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;
30168;S0140C01401;Nad Vavrouškou Velká Skála ;18000;;50,1252616;14,4324195;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;2019-04-16T17:23:34.000Z
30169;S0140C01402;Nad Vavrouškou Velká Skála ;18000;;50,1252616;14,4324195;Bammens Memphis;metal;1500;2019-01-13T00:00:00.000Z;2019-04-18T12:27:49.000Z
30170;S0140C01403;Nad Vavrouškou Velká Skála ;18000;;50,1252616;14,4324195;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-12T19:49:55.000Z
30171;S0140C01404;Nad Vavrouškou Velká Skála ;18000;;50,1252616;14,4324195;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-07-13T23:07:04.000Z
30323;S0140C01405;Nad Vavrouškou Velká Skála ;18000;;50,1252616;14,4324195;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;
30172;S0141C01411;Za Poříčskou bránou ;18000;;50,0909897;14,4416884;Bammens Memphis;paper;3000;2019-01-13T00:00:00.000Z;
30173;S0141C01412;Za Poříčskou bránou ;18000;;50,0909897;14,4416884;Bammens Memphis;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-15T15:11:09.000Z
30174;S0141C01413;Za Poříčskou bránou ;18000;;50,0909897;14,4416884;Bammens Memphis;glass_coloured;1500;2019-01-13T00:00:00.000Z;2019-04-18T17:29:47.000Z
30175;S0141C01414;Za Poříčskou bránou ;18000;;50,0909897;14,4416884;Bammens Memphis;glass_white;1500;2019-01-13T00:00:00.000Z;2019-05-01T12:30:30.000Z
30176;S0141C01415;Za Poříčskou bránou ;18000;;50,0909897;14,4416884;Bammens Memphis;beverage_cartons;1500;2019-01-13T00:00:00.000Z;2019-04-12T18:46:37.000Z
30274;P0065C00651;Revoluční  1044/23;11000;Praha 1;50,0920261;14,42735134;Nadzem;glass_coloured;1500;2018-12-18T00:00:00.000Z;
30287;P0065C00652;Revoluční  1044/23;11000;Praha 1;50,0920261;14,42735134;Nadzem;paper;2000;2018-12-18T00:00:00.000Z;2019-04-14T14:17:13.000Z
30288;P0065C00653;Revoluční  1044/23;11000;Praha 1;50,0920261;14,42735134;Nadzem;plastic;2000;2018-12-18T00:00:00.000Z;2019-04-12T22:43:28.000Z
30290;P0065C00655;Revoluční  1044/23;11000;Praha 1;50,0920261;14,42735134;Nadzem;metal;1500;2018-12-18T00:00:00.000Z;2019-04-18T04:46:26.000Z
30291;P0065C00656;Revoluční  1044/23;11000;Praha 1;50,0920261;14,42735134;Nadzem;beverage_cartons;1500;2018-12-18T00:00:00.000Z;2019-04-21T23:42:30.000Z
30386;S0142C01421;Horymírovo náměstí  6;15300;;49,9828773;14,3614171;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;2019-04-26T09:11:26.000Z
30387;S0142C01422;Horymírovo náměstí  6;15300;;49,9828773;14,3614171;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T10:14:45.000Z
30388;S0142C01423;Horymírovo náměstí  6;15300;;49,9828773;14,3614171;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30389;S0142C01424;Horymírovo náměstí  6;15300;;49,9828773;14,3614171;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-05-04T16:59:50.000Z
30382;S0143C01431;Josefa Kočího 8;15300;;49,9839272;14,3647237;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;2019-04-25T07:20:20.000Z
30383;S0143C01432;Josefa Kočího 8;15300;;49,9839272;14,3647237;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;
30384;S0143C01433;Josefa Kočího 8;15300;;49,9839272;14,3647237;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30385;S0143C01434;Josefa Kočího 8;15300;;49,9839272;14,3647237;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-22T02:26:58.000Z
30378;S0144C01441;Loučanská 8;15300;;49,9813324;14,3602615;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-26T21:17:22.000Z
30379;S0144C01442;Loučanská 8;15300;;49,9813324;14,3602615;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;2019-05-20T14:27:11.000Z
30380;S0144C01443;Loučanská 8;15300;;49,9813324;14,3602615;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;2019-04-15T05:07:28.000Z
30381;S0144C01444;Loučanská 8;15300;;49,9813324;14,3602615;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-15T09:11:22.000Z
30376;S0145C01451;náměstí Osvoboditelů 1;15300;;49,9849304;14,360399;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T14:06:14.000Z
30377;S0145C01452;náměstí Osvoboditelů 1;15300;;49,9849304;14,360399;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30372;S0146C01461;náměstí Osvoboditelů 5;15300;;49,9843915;14,3580448;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;
30373;S0146C01462;náměstí Osvoboditelů 5;15300;;49,9843915;14,3580448;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30374;S0146C01463;náměstí Osvoboditelů 5;15300;;49,9843915;14,3580448;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;
30375;S0146C01464;náměstí Osvoboditelů 5;15300;;49,9843915;14,3580448;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-20T06:07:46.000Z
30368;S0147C01471;Prvomájová 6;15300;;49,9851984;14,3584507;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-22T18:39:51.000Z
30369;S0147C01472;Prvomájová 6;15300;;49,9851984;14,3584507;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;2019-04-29T15:08:47.000Z
30370;S0147C01473;Prvomájová 6;15300;;49,9851984;14,3584507;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T06:07:22.000Z
30371;S0147C01474;Prvomájová 6;15300;;49,9851984;14,3584507;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30364;S0148C01481;Prvomájová 27;15300;;49,9871436;14,3628601;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;
30365;S0148C01482;Prvomájová 27;15300;;49,9871436;14,3628601;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30366;S0148C01483;Prvomájová 27;15300;;49,9871436;14,3628601;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;2019-04-30T01:48:20.000Z
30367;S0148C01484;Prvomájová 27;15300;;49,9871436;14,3628601;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-26T10:02:59.000Z
30362;S0149C01491;Sídliště 22;15300;;49,9796125;14,3526137;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;2019-04-13T14:38:12.000Z
30363;S0149C01492;Sídliště 22;15300;;49,9796125;14,3526137;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30358;S0150C01501;Sídliště 32;15300;;49,9806114;14,3543172;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-22T09:04:42.000Z
30359;S0150C01502;Sídliště 32;15300;;49,9806114;14,3543172;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;
30360;S0150C01503;Sídliště 32;15300;;49,9806114;14,3543172;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30361;S0150C01504;Sídliště 32;15300;;49,9806114;14,3543172;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;2019-05-03T00:25:56.000Z
30354;S0151C01511;Věštínská 4;15300;;49,9840709;14,3630841;Schäfer/Europa-OV;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-22T10:31:52.000Z
30355;S0151C01512;Věštínská 4;15300;;49,9840709;14,3630841;Schäfer/Europa-OV;plastic;3000;2019-01-13T00:00:00.000Z;
30356;S0151C01513;Věštínská 4;15300;;49,9840709;14,3630841;Schäfer/Europa-OV;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T13:20:06.000Z
30357;S0151C01514;Věštínská 4;15300;;49,9840709;14,3630841;Schäfer/Europa-OV;metal;3000;2019-01-13T00:00:00.000Z;2019-04-23T18:46:23.000Z
30350;S0152C01521;Stárkova 65/6;11000;;50,0931486;14,4358256;Nadzem;paper;3000;2019-01-13T00:00:00.000Z;2019-04-27T08:35:36.000Z
30351;S0152C01522;Stárkova 65/6;11000;;50,0931486;14,4358256;Nadzem;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-19T16:42:51.000Z
30352;S0152C01523;Stárkova 65/6;11000;;50,0931486;14,4358256;Nadzem;metal;3000;;2019-07-06T06:24:51.000Z
30353;S0152C01524;Stárkova 65/6;11000;;50,0931486;14,4358256;Nadzem;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2022-11-07T21:34:09.000Z
30346;S0153C01531;Senovážné náměstí 976/31;11000;;50,0855117;14,4302374;Nadzem;paper;3000;2019-01-13T00:00:00.000Z;2019-04-15T01:20:07.000Z
30347;S0153C01532;Senovážné náměstí 976/31;11000;;50,0855117;14,4302374;Nadzem;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-12T14:53:28.000Z
30348;S0153C01533;Senovážné náměstí 976/31;11000;;50,0855117;14,4302374;Nadzem;metal;3000;2019-01-13T00:00:00.000Z;
30349;S0153C01534;Senovážné náměstí 976/31;11000;;50,0855117;14,4302374;Nadzem;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-19T15:45:11.000Z
30342;S0154C01541;Opletalova 1336/35;11000;;50,08312257;14,43002187;Nadzem;paper;3000;2019-01-13T00:00:00.000Z;2019-04-15T19:46:25.000Z
30343;S0154C01542;Opletalova 1336/35;11000;;50,08312257;14,43002187;Nadzem;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-18T00:42:26.000Z
30344;S0154C01543;Opletalova 1336/35;11000;;50,08312257;14,43002187;Nadzem;metal;3000;2019-01-13T00:00:00.000Z;2019-04-19T12:16:06.000Z
30345;S0154C01544;Opletalova 1336/35;11000;;50,08312257;14,43002187;Nadzem;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-28T06:34:40.000Z
30338;S0155C01551;Bolzanova 1604/7;11000;;50,0858551;14,436173;Nadzem;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-19T14:25:33.000Z
30339;S0155C01552;Bolzanova 1604/7;11000;;50,0858551;14,436173;Nadzem;paper;3000;2019-01-13T00:00:00.000Z;2019-04-19T07:44:26.000Z
30340;S0155C01553;Bolzanova 1604/7;11000;;50,0858551;14,436173;Nadzem;metal;3000;2019-01-13T00:00:00.000Z;2019-05-06T17:10:28.000Z
30341;S0155C01554;Bolzanova 1604/7;11000;;50,0858551;14,436173;Nadzem;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-05-20T09:18:44.000Z
30334;S0156C01561;Žitná 653/21 ;11000;;50,0775479;14,4245336;Nadzem;plastic;3000;2019-01-13T00:00:00.000Z;
30335;S0156C01562;Žitná 653/21 ;11000;;50,0775479;14,4245336;Nadzem;paper;3000;2019-01-13T00:00:00.000Z;2019-04-13T04:48:17.000Z
30336;S0156C01563;Žitná 653/21 ;11000;;50,0775479;14,4245336;Nadzem;metal;3000;2019-01-13T00:00:00.000Z;
30337;S0156C01564;Žitná 653/21 ;11000;;50,0775479;14,4245336;Nadzem;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-20T08:29:22.000Z
30330;S0157C1571;Voršilská 139;11000;;50,0807288;14,4166723;Nadzem;plastic;3000;2019-01-13T00:00:00.000Z;
30331;S0157C01572;Voršilská 139;11000;;50,0807288;14,4166723;Nadzem;paper;3000;2019-01-13T00:00:00.000Z;2019-04-13T20:57:52.000Z
30332;S0157C01573;Voršilská 139;11000;;50,0807288;14,4166723;Nadzem;metal;3000;2019-01-13T00:00:00.000Z;2019-04-14T21:56:34.000Z
30333;S0157C01574;Voršilská 139;11000;;50,0807288;14,4166723;Nadzem;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-21T20:35:02.000Z
30326;S0158C01581;Mariánské náměstí 158/3;11000;;50,086756;14,4178405;Nadzem;plastic;3000;2019-01-13T00:00:00.000Z;2019-04-13T18:57:38.000Z
30327;S0158C01582;Mariánské náměstí 158/3;11000;;50,086756;14,4178405;Nadzem;paper;3000;2019-01-13T00:00:00.000Z;2019-04-14T16:02:18.000Z
30328;S0158C01583;Mariánské náměstí 158/3;11000;;50,086756;14,4178405;Nadzem;metal;3000;2019-01-13T00:00:00.000Z;2019-04-14T16:36:40.000Z
30329;S0158C01584;Mariánské náměstí 158/3;11000;;50,086756;14,4178405;Nadzem;beverage_cartons;3000;2019-01-13T00:00:00.000Z;2019-04-22T15:56:21.000Z
30400;S0159C01591;Pohořelec  111/25;11000;;50,08777178;14,39029299;Nadzem;plastic;2000;2019-01-28T00:00:00.000Z;2019-04-13T20:08:32.000Z
30401;S0159C01592;Pohořelec  111/25;11000;;50,08777178;14,39029299;Nadzem;paper;2000;2019-01-28T00:00:00.000Z;2019-04-14T07:19:34.000Z
30402;S0159C01593;Pohořelec  111/25;11000;;50,08777178;14,39029299;Nadzem;glass_coloured;1100;2019-01-28T00:00:00.000Z;2019-04-27T18:21:53.000Z
30403;S0159C01594;Pohořelec  111/25;11000;;50,08777178;14,39029299;Nadzem;glass_white;1100;2019-01-28T00:00:00.000Z;2019-05-06T04:28:32.000Z
30404;S0159C01595;Pohořelec  111/25;11000;;50,08777178;14,39029299;Nadzem;metal;1100;2019-01-28T00:00:00.000Z;2019-04-22T04:30:37.000Z
30405;S0159C01596;Pohořelec  111/25;11000;;50,08777178;14,39029299;Nadzem;beverage_cartons;1100;2019-01-28T00:00:00.000Z;2019-04-23T06:26:06.000Z
30406;S0160C01601;Široká 1083/24;11000;;50,08974737;14,42033373;Nadzem;plastic;2000;2019-01-28T00:00:00.000Z;2019-05-07T18:19:12.000Z
30407;S0160C01602;Široká 1083/24;11000;;50,08974737;14,42033373;Nadzem;paper;2000;2019-01-28T00:00:00.000Z;
30408;S0160C01603;Široká 1083/24;11000;;50,08974737;14,42033373;Nadzem;metal;1100;2019-01-28T00:00:00.000Z;2019-04-28T17:22:59.000Z
30409;S0160C01604;Široká 1083/24;11000;;50,08974737;14,42033373;Nadzem;beverage_cartons;1100;2019-01-28T00:00:00.000Z;2019-05-01T16:10:47.000Z
29910;S0161C00403;Ortenovo náměstí 890/2;17000;;50,10692991;14,44381915;Schäfer/Europa-OV;paper;3000;2018-12-18T00:00:00.000Z;2019-04-17T03:02:55.000Z
29911;S0161C00404;Ortenovo náměstí 890/2;17000;;50,10692991;14,44381915;Schäfer/Europa-OV;plastic;3000;2018-12-18T00:00:00.000Z;
